Timestamp,A,B,C,D,E,F
2023-02-06 14:15:00,3808,9,682,331,172,10
2023-02-06 14:30:00,6418,6,957,366,171,18
2023-02-06 14:45:00,6339,10,783,921,143,19
2023-02-06 15:00:00,6910,12,868,889,140,4
2023-02-06 15:15:00,5694,8,1032,1198,153,21
2023-02-06 15:30:00,6299,9,879,706,142,25
2023-02-06 15:45:00,7057,12,1219,1322,150,15
2023-02-06 16:00:00,8241,6,1476,1154,133,28
2023-02-06 16:15:00,7246,10,1350,932,140,28
2023-02-06 16:30:00,6791,12,1382,1212,132,36
2023-02-06 16:45:00,8220,10,1154,1439,128,7
2023-02-06 17:00:00,7075,7,793,1264,109,25
2023-02-06 17:15:00,6249,10,727,1219,122,5
2023-02-06 17:30:00,6454,8,1176,1386,109,8
2023-02-06 17:45:00,5295,9,1040,1264,102,7
2023-02-06 18:00:00,5712,10,675,1160,104,11
2023-02-06 18:15:00,5138,7,951,774,93,12
2023-02-06 18:30:00,4141,9,961,922,85,7
2023-02-06 18:45:00,3888,7,779,819,78,9
2023-02-06 19:00:00,3523,9,588,965,76,5
2023-02-06 19:15:00,4167,8,806,674,71,5
2023-02-06 19:30:00,2975,9,489,713,67,2
2023-02-06 19:45:00,3412,5,815,722,58,5
2023-02-06 20:00:00,4029,8,604,764,57,4
2023-02-06 20:15:00,3082,7,448,494,52,4
2023-02-06 20:30:00,3416,5,683,693,53,4
2023-02-06 20:45:00,2584,5,402,626,47,3
2023-02-06 21:00:00,2856,7,551,410,48,4
2023-02-06 21:15:00,2043,8,452,461,43,3
2023-02-06 21:30:00,2138,7,349,546,45,1
2023-02-06 21:45:00,2200,6,323,369,41,2
2023-02-06 22:00:00,1875,7,368,402,43,2
2023-02-06 22:15:00,2036,5,201,238,42,1
2023-02-06 22:30:00,1532,6,299,211,40,2
2023-02-06 22:45:00,1574,6,167,269,34,0
2023-02-06 23:00:00,1318,5,105,238,33,2
2023-02-06 23:15:00,1063,4,96,129,34,1
2023-02-06 23:30:00,516,5,63,53,30,1
2023-02-06 23:45:00,541,4,65,88,32,1
2023-02-07 00:00:00,471,6,55,33,30,0
2023-02-07 00:15:00,609,4,70,35,29,1
2023-02-07 00:30:00,792,4,30,60,31,1
2023-02-07 00:45:00,414,4,62,43,30,0
2023-02-07 01:00:00,807,6,66,63,31,2
2023-02-07 01:15:00,438,7,68,85,27,0
2023-02-07 01:30:00,466,5,78,36,30,0
2023-02-07 01:45:00,553,6,40,25,29,0
2023-02-07 02:00:00,705,7,37,73,27,0
2023-02-07 02:15:00,721,7,32,27,31,2
2023-02-07 02:30:00,744,8,16,38,29,1
2023-02-07 02:45:00,586,6,37,6,31,2
2023-02-07 03:00:00,504,8,49,20,30,2
2023-02-07 03:15:00,251,8,81,0,33,1
2023-02-07 03:30:00,664,6,103,97,30,0
2023-02-07 03:45:00,593,7,181,54,30,1
2023-02-07 04:00:00,667,6,224,230,28,1
2023-02-07 04:15:00,1092,8,446,321,27,2
2023-02-07 04:30:00,1488,10,574,560,31,0
2023-02-07 04:45:00,3714,8,482,590,31,0
2023-02-07 05:00:00,5101,9,796,967,39,12
2023-02-07 05:15:00,4301,9,485,727,53,11
2023-02-07 05:30:00,4790,7,773,986,63,28
2023-02-07 05:45:00,6800,8,925,950,62,32
2023-02-07 06:00:00,6973,9,862,901,84,2
2023-02-07 06:15:00,5225,9,1263,1129,81,19
2023-02-07 06:30:00,8567,8,767,1122,100,26
2023-02-07 06:45:00,6569,8,892,906,99,15
2023-02-07 07:00:00,7337,8,781,1047,113,13
2023-02-07 07:15:00,5503,8,1013,630,123,13
2023-02-07 07:30:00,4891,11,647,555,128,5
2023-02-07 07:45:00,3738,8,803,549,151,3
2023-02-07 08:00:00,3878,9,812,664,162,4
2023-02-07 08:15:00,3870,11,902,428,167,3
2023-02-07 08:30:00,4370,8,725,761,158,9
2023-02-07 08:45:00,4717,9,768,427,158,10
2023-02-07 09:00:00,3226,8,782,714,161,11
2023-02-07 09:15:00,3377,11,727,494,171,11
2023-02-07 09:30:00,3284,10,658,447,156,2
2023-02-07 09:45:00,4545,9,662,866,176,6
2023-02-07 10:00:00,4690,7,663,790,173,2
2023-02-07 10:15:00,3824,8,712,849,164,7
2023-02-07 10:30:00,3335,8,672,949,195,2
2023-02-07 10:45:00,3953,10,651,854,191,7
2023-02-07 11:00:00,4295,6,707,849,195,2
2023-02-07 11:15:00,4083,6,763,576,200,5
2023-02-07 11:30:00,3845,10,741,595,187,2
2023-02-07 11:45:00,4057,9,711,804,181,3
2023-02-07 12:00:00,4959,9,667,854,203,10
2023-02-07 12:15:00,4923,6,648,621,183,3
2023-02-07 12:30:00,5039,7,693,619,202,8
2023-02-07 12:45:00,4257,7,722,417,194,2
2023-02-07 13:00:00,3470,7,774,623,202,8
2023-02-07 13:15:00,4800,8,601,241,174,7
2023-02-07 13:30:00,5063,8,614,661,181,11
2023-02-07 13:45:00,4128,11,632,204,172,1
2023-02-07 14:00:00,5495,11,717,605,159,10
2023-02-07 14:15:00,5827,10,763,434,153,10
2023-02-07 14:30:00,4082,8,1061,491,166,12
2023-02-07 14:45:00,5364,7,842,693,155,1
2023-02-07 15:00:00,6669,9,789,685,148,22
2023-02-07 15:15:00,7035,9,1198,768,153,25
2023-02-07 15:30:00,5758,10,1108,1223,154,4
2023-02-07 15:45:00,8149,8,1314,777,128,27
2023-02-07 16:00:00,6055,9,1295,1222,130,6
2023-02-07 16:15:00,8687,12,1111,1115,124,24
2023-02-07 16:30:00,6623,6,1080,1096,125,34
2023-02-07 16:45:00,6991,11,795,935,123,18
2023-02-07 17:00:00,9638,7,816,985,116,2
2023-02-07 17:15:00,8083,9,1125,1251,118,24
2023-02-07 17:30:00,5773,9,907,1007,108,11
2023-02-07 17:45:00,5974,8,926,789,104,19
2023-02-07 18:00:00,5522,9,660,1019,101,6
2023-02-07 18:15:00,4374,9,992,1199,84,13
2023-02-07 18:30:00,3734,6,735,1127,84,11
2023-02-07 18:45:00,4081,5,900,827,91,10
2023-02-07 19:00:00,3433,5,824,1076,76,5
2023-02-07 19:15:00,4396,8,761,754,71,3
2023-02-07 19:30:00,4006,9,523,730,60,4
2023-02-07 19:45:00,2848,7,587,606,55,1
2023-02-07 20:00:00,3036,5,686,561,51,2
2023-02-07 20:15:00,3719,6,572,630,53,2
2023-02-07 20:30:00,3643,5,548,701,53,4
2023-02-07 20:45:00,2869,8,387,684,43,4
2023-02-07 21:00:00,2144,8,350,536,45,3
2023-02-07 21:15:00,2510,6,532,519,44,4
2023-02-07 21:30:00,1987,6,450,368,42,3
2023-02-07 21:45:00,2532,4,257,273,43,1
2023-02-07 22:00:00,2316,5,297,252,44,1
2023-02-07 22:15:00,2113,7,219,369,40,1
2023-02-07 22:30:00,1736,6,288,350,34,0
2023-02-07 22:45:00,1148,6,138,141,35,2
2023-02-07 23:00:00,1098,6,121,189,33,1
2023-02-07 23:15:00,824,6,94,168,32,1
2023-02-07 23:30:00,636,4,87,53,32,0
2023-02-07 23:45:00,350,3,59,59,30,0
2023-02-08 00:00:00,688,6,63,24,27,0
2023-02-08 00:15:00,301,6,35,61,27,0
2023-02-08 00:30:00,718,4,62,83,27,1
2023-02-08 00:45:00,569,4,37,1,30,0
2023-02-08 01:00:00,496,5,27,24,31,2
2023-02-08 01:15:00,301,7,70,90,32,0
2023-02-08 01:30:00,354,7,50,22,29,0
2023-02-08 01:45:00,571,6,65,43,27,0
2023-02-08 02:00:00,694,6,75,97,28,1
2023-02-08 02:15:00,520,5,20,75,27,2
2023-02-08 02:30:00,349,6,26,14,30,2
2023-02-08 02:45:00,591,8,27,36,29,2
2023-02-08 03:00:00,415,6,48,45,29,2
2023-02-08 03:15:00,493,7,90,-4,32,0
2023-02-08 03:30:00,664,6,135,100,32,0
2023-02-08 03:45:00,510,9,132,74,31,2
2023-02-08 04:00:00,1012,6,267,153,26,2
2023-02-08 04:15:00,1597,8,380,323,29,0
2023-02-08 04:30:00,1620,8,600,568,29,0
2023-02-08 04:45:00,3236,9,620,501,30,5
2023-02-08 05:00:00,2983,8,570,924,36,4
2023-02-08 05:15:00,5921,9,822,1017,49,8
2023-02-08 05:30:00,6182,10,999,1322,56,27
2023-02-08 05:45:00,7077,7,1070,1361,69,29
2023-02-08 06:00:00,6012,7,884,1224,87,9
2023-02-08 06:15:00,8441,9,1104,1307,90,23
2023-02-08 06:30:00,8187,10,919,949,106,21
2023-02-08 06:45:00,4755,9,775,1238,112,14
2023-02-08 07:00:00,6399,8,732,641,131,7
2023-02-08 07:15:00,5648,8,1036,960,137,1
2023-02-08 07:30:00,5988,8,673,951,139,10
2023-02-08 07:45:00,5562,9,937,851,160,7
2023-02-08 08:00:00,3541,11,623,423,160,5
2023-02-08 08:15:00,3935,10,770,659,165,9
2023-02-08 08:30:00,3774,9,656,543,150,3
2023-02-08 08:45:00,4973,7,730,643,147,11
2023-02-08 09:00:00,3697,8,649,703,162,2
2023-02-08 09:15:00,3633,7,680,560,160,8
2023-02-08 09:30:00,4782,11,655,855,160,10
2023-02-08 09:45:00,3660,10,620,898,172,2
2023-02-08 10:00:00,3419,8,613,742,180,5
2023-02-08 10:15:00,4628,10,730,658,170,7
2023-02-08 10:30:00,3413,8,791,680,183,4
2023-02-08 10:45:00,3955,10,634,836,178,3
2023-02-08 11:00:00,3283,10,614,573,196,9
2023-02-08 11:15:00,4265,9,738,774,175,8
2023-02-08 11:30:00,5014,6,795,577,200,2
2023-02-08 11:45:00,3564,8,789,572,205,1
2023-02-08 12:00:00,3229,6,742,481,199,5
2023-02-08 12:15:00,4022,8,620,745,208,4
2023-02-08 12:30:00,4220,9,644,458,200,8
2023-02-08 12:45:00,4031,9,650,754,199,10
2023-02-08 13:00:00,3307,8,695,281,176,5
2023-02-08 13:15:00,3198,9,783,557,170,7
2023-02-08 13:30:00,5116,11,798,266,188,3
2023-02-08 13:45:00,4585,9,819,434,166,7
2023-02-08 14:00:00,5585,9,900,419,172,12
2023-02-08 14:15:00,4561,11,805,467,168,3
2023-02-08 14:30:00,5370,9,826,444,152,16
2023-02-08 14:45:00,6944,8,994,577,146,1
2023-02-08 15:00:00,6192,10,754,577,162,11
2023-02-08 15:15:00,6414,10,1331,742,144,12
2023-02-08 15:30:00,7714,12,910,671,135,23
2023-02-08 15:45:00,5426,10,1358,823,133,10
2023-02-08 16:00:00,6190,9,1168,1177,137,27
2023-02-08 16:15:00,7197,9,1408,925,136,22
2023-02-08 16:30:00,10309,7,1046,951,120,28
2023-02-08 16:45:00,7069,8,970,919,122,19
2023-02-08 17:00:00,7174,6,929,1011,126,7
2023-02-08 17:15:00,8025,6,805,964,105,29
2023-02-08 17:30:00,5377,11,832,1360,114,20
2023-02-08 17:45:00,5974,11,728,1139,94,4
2023-02-08 18:00:00,5341,11,789,907,99,8
2023-02-08 18:15:00,4402,10,615,1235,95,17
2023-02-08 18:30:00,4476,7,663,1139,93,9
2023-02-08 18:45:00,3613,5,892,1061,85,2
2023-02-08 19:00:00,4105,5,892,760,81,1
2023-02-08 19:15:00,3349,10,555,623,71,1
2023-02-08 19:30:00,3611,7,518,1002,64,3
2023-02-08 19:45:00,3420,7,662,889,65,3
2023-02-08 20:00:00,2627,7,428,829,61,4
2023-02-08 20:15:00,3203,9,509,594,51,3
2023-02-08 20:30:00,2919,5,469,484,45,4
2023-02-08 20:45:00,2794,5,369,407,45,1
2023-02-08 21:00:00,2978,5,478,360,44,1
2023-02-08 21:15:00,2089,6,376,506,45,1
2023-02-08 21:30:00,1982,8,463,431,41,1
2023-02-08 21:45:00,2374,6,352,432,40,3
2023-02-08 22:00:00,1577,4,218,242,43,3
2023-02-08 22:15:00,1496,6,314,351,37,2
2023-02-08 22:30:00,1868,7,305,167,33,0
2023-02-08 22:45:00,1014,4,166,241,38,2
2023-02-08 23:00:00,915,4,166,172,30,0
2023-02-08 23:15:00,1011,4,162,102,35,0
2023-02-08 23:30:00,509,6,59,45,34,1
2023-02-08 23:45:00,348,3,38,8,32,0
2023-02-09 00:00:00,522,6,22,83,31,0
2023-02-09 00:15:00,272,5,82,37,28,0
2023-02-09 00:30:00,423,5,41,24,27,0
2023-02-09 00:45:00,427,5,28,82,27,0
2023-02-09 01:00:00,335,6,63,75,32,2
2023-02-09 01:15:00,638,7,39,95,29,1
2023-02-09 01:30:00,429,6,57,50,29,1
2023-02-09 01:45:00,365,6,34,46,29,1
2023-02-09 02:00:00,507,5,66,53,31,0
2023-02-09 02:15:00,855,6,55,46,31,1
2023-02-09 02:30:00,793,8,33,82,31,1
2023-02-09 02:45:00,721,8,26,36,31,0
2023-02-09 03:00:00,407,7,62,11,29,1
2023-02-09 03:15:00,236,8,58,6,33,1
2023-02-09 03:30:00,671,6,84,104,31,2
2023-02-09 03:45:00,706,8,208,145,31,0
2023-02-09 04:00:00,898,9,333,240,29,2
2023-02-09 04:15:00,1055,8,254,279,26,2
2023-02-09 04:30:00,2017,9,500,507,31,2
2023-02-09 04:45:00,2144,10,547,650,30,3
2023-02-09 05:00:00,3937,7,626,596,42,9
2023-02-09 05:15:00,5638,9,796,791,52,19
2023-02-09 05:30:00,7579,8,674,850,56,26
2023-02-09 05:45:00,5535,10,846,1388,76,3
2023-02-09 06:00:00,6415,7,811,1253,73,15
2023-02-09 06:15:00,8404,9,1060,1177,86,16
2023-02-09 06:30:00,5045,10,1046,1252,98,11
2023-02-09 06:45:00,7279,8,1260,1055,100,20
2023-02-09 07:00:00,5561,11,926,1019,131,10
2023-02-09 07:15:00,4291,11,1003,1066,136,4
2023-02-09 07:30:00,4947,7,816,714,135,5
2023-02-09 07:45:00,4426,10,817,479,151,1
2023-02-09 08:00:00,4592,8,623,809,139,4
2023-02-09 08:15:00,3553,12,699,541,165,10
2023-02-09 08:30:00,4128,8,671,595,170,6
2023-02-09 08:45:00,4809,12,646,586,161,2
2023-02-09 09:00:00,3313,10,742,509,166,6
2023-02-09 09:15:00,4906,10,759,690,177,8
2023-02-09 09:30:00,5035,9,711,705,157,4
2023-02-09 09:45:00,4341,10,673,758,181,8
2023-02-09 10:00:00,3426,10,706,580,178,4
2023-02-09 10:15:00,3813,6,666,937,187,3
2023-02-09 10:30:00,4972,9,737,693,168,4
2023-02-09 10:45:00,4390,10,638,660,182,4
2023-02-09 11:00:00,4612,8,752,853,186,9
2023-02-09 11:15:00,3948,6,695,932,184,4
2023-02-09 11:30:00,3553,9,695,895,196,5
2023-02-09 11:45:00,5051,6,696,532,189,3
2023-02-09 12:00:00,4817,9,751,734,202,9
2023-02-09 12:15:00,4861,7,690,725,186,1
2023-02-09 12:30:00,3781,7,789,567,196,4
2023-02-09 12:45:00,4477,8,740,479,180,2
2023-02-09 13:00:00,4543,9,621,691,198,10
2023-02-09 13:15:00,4367,10,742,250,173,11
2023-02-09 13:30:00,4421,9,760,294,165,5
2023-02-09 13:45:00,3736,7,811,213,180,8
2023-02-09 14:00:00,3931,8,910,402,162,3
2023-02-09 14:15:00,3721,11,922,688,171,17
2023-02-09 14:30:00,6168,11,856,872,155,14
2023-02-09 14:45:00,6472,6,1038,625,162,11
2023-02-09 15:00:00,7105,12,1047,865,141,6
2023-02-09 15:15:00,7526,11,1090,1000,138,14
2023-02-09 15:30:00,5614,8,1410,1248,150,8
2023-02-09 15:45:00,7822,11,1238,995,135,22
2023-02-09 16:00:00,7211,7,1485,1467,126,29
2023-02-09 16:15:00,7783,12,1429,1455,138,24
2023-02-09 16:30:00,9242,11,1178,1112,127,24
2023-02-09 16:45:00,10306,8,1335,1338,128,19
2023-02-09 17:00:00,8080,12,777,1382,114,23
2023-02-09 17:15:00,7630,6,816,919,116,17
2023-02-09 17:30:00,6275,10,1220,1370,98,19
2023-02-09 17:45:00,6174,8,1198,1092,113,2
2023-02-09 18:00:00,4710,7,814,1275,106,5
2023-02-09 18:15:00,4766,10,1017,894,93,6
2023-02-09 18:30:00,4317,7,733,843,90,2
2023-02-09 18:45:00,4080,8,562,974,88,2
2023-02-09 19:00:00,3551,6,724,1103,81,7
2023-02-09 19:15:00,3279,8,859,886,68,4
2023-02-09 19:30:00,3227,8,623,911,66,4
2023-02-09 19:45:00,3542,5,518,600,57,1
2023-02-09 20:00:00,3811,5,675,777,51,3
2023-02-09 20:15:00,3300,6,537,502,56,1
2023-02-09 20:30:00,2648,7,439,570,48,2
2023-02-09 20:45:00,2553,8,546,410,49,2
2023-02-09 21:00:00,2725,5,371,427,46,3
2023-02-09 21:15:00,2988,6,326,365,46,4
2023-02-09 21:30:00,2211,7,318,420,45,1
2023-02-09 21:45:00,2559,6,254,414,39,3
2023-02-09 22:00:00,2069,5,288,264,37,3
2023-02-09 22:15:00,2146,6,271,291,42,2
2023-02-09 22:30:00,1903,5,299,248,39,2
2023-02-09 22:45:00,1697,5,156,181,37,1
2023-02-09 23:00:00,868,4,131,179,32,2
2023-02-09 23:15:00,750,6,116,83,30,1
2023-02-09 23:30:00,992,6,111,135,33,1
2023-02-09 23:45:00,512,5,55,39,29,0
2023-02-10 00:00:00,335,4,64,0,28,1
2023-02-10 00:15:00,445,5,66,74,31,0
2023-02-10 00:30:00,716,6,36,42,32,0
2023-02-10 00:45:00,846,4,49,10,28,2
2023-02-10 01:00:00,504,4,65,-2,30,0
2023-02-10 01:15:00,636,5,43,33,28,1
2023-02-10 01:30:00,414,6,47,74,30,1
2023-02-10 01:45:00,690,7,33,99,30,0
2023-02-10 02:00:00,376,7,60,55,27,0
2023-02-10 02:15:00,587,5,58,20,27,0
2023-02-10 02:30:00,544,5,45,62,32,1
2023-02-10 02:45:00,741,8,40,57,28,1
2023-02-10 03:00:00,325,6,60,-2,27,2
2023-02-10 03:15:00,236,8,95,43,30,2
2023-02-10 03:30:00,535,7,169,13,30,0
2023-02-10 03:45:00,870,7,203,48,29,0
2023-02-10 04:00:00,1159,9,194,167,27,0
2023-02-10 04:15:00,1097,9,334,238,27,2
2023-02-10 04:30:00,2239,10,525,514,28,1
2023-02-10 04:45:00,3309,9,504,644,30,7
2023-02-10 05:00:00,3723,8,776,691,43,4
2023-02-10 05:15:00,4056,8,509,1192,50,16
2023-02-10 05:30:00,7006,9,796,1111,59,3
2023-02-10 05:45:00,7187,8,1079,1088,72,5
2023-02-10 06:00:00,5166,7,760,1341,87,21
2023-02-10 06:15:00,6858,8,675,1099,96,32
2023-02-10 06:30:00,8130,8,969,1325,106,6
2023-02-10 06:45:00,6859,9,1136,805,114,23
2023-02-10 07:00:00,4745,10,1170,750,130,14
2023-02-10 07:15:00,4475,9,945,611,141,9
2023-02-10 07:30:00,5990,9,1015,548,134,2
2023-02-10 07:45:00,5448,11,878,689,161,6
2023-02-10 08:00:00,4219,10,807,673,138,6
2023-02-10 08:15:00,5027,10,929,814,160,7
2023-02-10 08:30:00,3166,11,808,375,170,3
2023-02-10 08:45:00,4388,12,797,347,152,4
2023-02-10 09:00:00,3324,9,703,348,168,3
2023-02-10 09:15:00,3726,10,666,772,179,11
2023-02-10 09:30:00,4188,10,633,626,170,5
2023-02-10 09:45:00,3757,8,654,627,168,6
2023-02-10 10:00:00,4908,7,712,692,190,8
2023-02-10 10:15:00,3807,8,724,593,187,4
2023-02-10 10:30:00,4549,11,693,707,194,7
2023-02-10 10:45:00,3218,7,631,951,190,4
2023-02-10 11:00:00,4477,9,797,872,189,7
2023-02-10 11:15:00,4703,10,645,940,189,2
2023-02-10 11:30:00,4052,8,641,937,179,1
2023-02-10 11:45:00,4349,9,796,537,185,8
2023-02-10 12:00:00,5044,10,773,734,203,3
2023-02-10 12:15:00,4947,10,653,819,196,7
2023-02-10 12:30:00,3235,7,639,767,197,10
2023-02-10 12:45:00,4978,7,610,354,177,7
2023-02-10 13:00:00,4880,9,640,269,178,4
2023-02-10 13:15:00,4501,7,613,330,190,2
2023-02-10 13:30:00,3687,11,610,226,177,2
2023-02-10 13:45:00,3836,6,767,676,184,4
2023-02-10 14:00:00,4823,9,861,358,172,1
2023-02-10 14:15:00,4484,7,846,307,173,6
2023-02-10 14:30:00,4738,11,899,795,169,3
2023-02-10 14:45:00,6727,8,795,730,149,2
2023-02-10 15:00:00,6986,11,911,605,141,22
2023-02-10 15:15:00,6308,7,1167,865,138,19
2023-02-10 15:30:00,7614,8,1106,931,149,29
2023-02-10 15:45:00,7254,6,1206,796,131,17
2023-02-10 16:00:00,7659,9,1242,1020,135,18
2023-02-10 16:15:00,8967,8,1387,1001,123,4
2023-02-10 16:30:00,8769,7,1262,995,124,3
2023-02-10 16:45:00,7752,11,1195,991,117,16
2023-02-10 17:00:00,8983,9,1158,1535,109,6
2023-02-10 17:15:00,9027,9,1196,971,105,4
2023-02-10 17:30:00,6703,6,1247,1041,115,8
2023-02-10 17:45:00,5925,8,672,1237,107,16
2023-02-10 18:00:00,4297,11,749,1127,105,17
2023-02-10 18:15:00,4102,6,745,832,102,3
2023-02-10 18:30:00,3381,9,608,816,93,6
2023-02-10 18:45:00,4317,5,855,882,81,9
2023-02-10 19:00:00,4774,9,971,740,79,7
2023-02-10 19:15:00,3894,5,699,1043,75,4
2023-02-10 19:30:00,3673,5,776,757,65,1
2023-02-10 19:45:00,3848,8,545,709,66,5
2023-02-10 20:00:00,3436,6,699,736,60,1
2023-02-10 20:15:00,3486,5,666,664,49,1
2023-02-10 20:30:00,3061,8,633,551,44,3
2023-02-10 20:45:00,2929,8,396,740,42,4
2023-02-10 21:00:00,2686,5,522,414,43,2
2023-02-10 21:15:00,2026,6,418,377,40,3
2023-02-10 21:30:00,2071,6,349,369,44,1
2023-02-10 21:45:00,1946,7,313,400,45,1
2023-02-10 22:00:00,1967,5,335,421,39,3
2023-02-10 22:15:00,1900,4,300,279,36,2
2023-02-10 22:30:00,1704,5,229,254,40,2
2023-02-10 22:45:00,1011,6,228,192,37,1
2023-02-10 23:00:00,1051,6,210,129,32,0
2023-02-10 23:15:00,826,4,168,155,35,1
2023-02-10 23:30:00,662,4,122,122,30,1
2023-02-10 23:45:00,378,4,24,64,29,0
2023-02-11 00:00:00,459,4,57,55,27,1
2023-02-11 00:15:00,680,6,87,28,30,0
2023-02-11 00:30:00,601,5,102,117,29,0
2023-02-11 00:45:00,782,4,86,98,28,1
2023-02-11 01:00:00,684,6,119,99,32,0
2023-02-11 01:15:00,710,4,125,171,30,1
2023-02-11 01:30:00,347,4,160,223,30,1
2023-02-11 01:45:00,586,5,168,119,27,2
2023-02-11 02:00:00,760,4,116,258,29,1
2023-02-11 02:15:00,724,6,180,271,32,0
2023-02-11 02:30:00,800,5,209,312,27,2
2023-02-11 02:45:00,716,4,227,197,30,0
2023-02-11 03:00:00,776,6,207,271,27,0
2023-02-11 03:15:00,335,5,188,341,31,2
2023-02-11 03:30:00,296,4,257,213,27,1
2023-02-11 03:45:00,413,6,194,322,27,3
2023-02-11 04:00:00,473,7,281,262,30,2
2023-02-11 04:15:00,429,7,260,318,28,1
2023-02-11 04:30:00,934,6,379,513,27,3
2023-02-11 04:45:00,897,5,269,451,32,2
2023-02-11 05:00:00,805,5,340,425,32,1
2023-02-11 05:15:00,1098,5,452,297,38,3
2023-02-11 05:30:00,1711,7,437,410,38,4
2023-02-11 05:45:00,1294,4,410,378,46,4
2023-02-11 06:00:00,1181,5,471,337,44,3
2023-02-11 06:15:00,1436,5,314,462,50,2
2023-02-11 06:30:00,1412,5,451,553,55,2
2023-02-11 06:45:00,1549,4,462,641,56,2
2023-02-11 07:00:00,2411,7,376,443,58,4
2023-02-11 07:15:00,1868,8,367,644,63,1
2023-02-11 07:30:00,2484,5,474,775,70,2
2023-02-11 07:45:00,2704,7,411,764,73,6
2023-02-11 08:00:00,3369,7,463,741,66,5
2023-02-11 08:15:00,2187,7,651,680,75,8
2023-02-11 08:30:00,3322,8,581,642,70,9
2023-02-11 08:45:00,3513,8,546,790,82,3
2023-02-11 09:00:00,2479,8,408,825,78,11
2023-02-11 09:15:00,2928,8,512,597,74,3
2023-02-11 09:30:00,2794,5,470,563,86,13
2023-02-11 09:45:00,3410,6,420,500,90,7
2023-02-11 10:00:00,3063,5,536,864,92,4
2023-02-11 10:15:00,3611,6,618,895,80,13
2023-02-11 10:30:00,4586,7,697,636,91,5
2023-02-11 10:45:00,4279,7,489,901,84,12
2023-02-11 11:00:00,3816,9,681,840,96,12
2023-02-11 11:15:00,2898,5,745,887,85,4
2023-02-11 11:30:00,4267,5,674,905,103,7
2023-02-11 11:45:00,3368,9,628,869,98,1
2023-02-11 12:00:00,3167,6,641,836,104,2
2023-02-11 12:15:00,4359,6,770,653,89,7
2023-02-11 12:30:00,4276,8,586,919,92,6
2023-02-11 12:45:00,3072,7,799,822,91,4
2023-02-11 13:00:00,3872,8,562,670,95,5
2023-02-11 13:15:00,3842,5,516,607,85,4
2023-02-11 13:30:00,2870,7,592,794,91,5
2023-02-11 13:45:00,2526,5,744,619,91,6
2023-02-11 14:00:00,2332,8,555,747,83,5
2023-02-11 14:15:00,2063,8,451,552,87,1
2023-02-11 14:30:00,2884,10,805,800,84,1
2023-02-11 14:45:00,3571,7,721,484,77,5
2023-02-11 15:00:00,3544,7,834,632,69,8
2023-02-11 15:15:00,4284,5,571,807,76,2
2023-02-11 15:30:00,4515,6,573,871,65,6
2023-02-11 15:45:00,3476,9,586,540,68,7
2023-02-11 16:00:00,3730,9,596,533,73,3
2023-02-11 16:15:00,3485,8,847,776,68,11
2023-02-11 16:30:00,3854,9,840,837,67,8
2023-02-11 16:45:00,4919,9,811,1125,56,10
2023-02-11 17:00:00,4806,9,796,1209,59,0
2023-02-11 17:15:00,5384,9,705,877,54,3
2023-02-11 17:30:00,5347,5,835,942,48,11
2023-02-11 17:45:00,5220,9,470,1142,46,10
2023-02-11 18:00:00,5435,5,698,863,49,1
2023-02-11 18:15:00,5495,9,812,744,51,8
2023-02-11 18:30:00,4340,8,765,950,51,2
2023-02-11 18:45:00,4082,8,374,804,51,7
2023-02-11 19:00:00,3937,7,375,712,46,5
2023-02-11 19:15:00,3399,8,512,466,46,5
2023-02-11 19:30:00,3584,5,529,466,41,4
2023-02-11 19:45:00,4178,7,454,773,46,5
2023-02-11 20:00:00,3814,5,459,617,39,5
2023-02-11 20:15:00,2614,7,393,443,36,1
2023-02-11 20:30:00,3063,6,315,663,38,1
2023-02-11 20:45:00,3076,4,439,331,38,1
2023-02-11 21:00:00,2753,7,327,516,39,3
2023-02-11 21:15:00,2939,4,355,303,40,1
2023-02-11 21:30:00,2888,5,237,253,39,2
2023-02-11 21:45:00,2067,4,181,289,34,1
2023-02-11 22:00:00,2323,4,145,378,34,1
2023-02-11 22:15:00,1735,6,133,186,31,2
2023-02-11 22:30:00,1781,4,182,314,31,0
2023-02-11 22:45:00,1061,6,145,99,34,0
2023-02-11 23:00:00,1384,5,137,135,33,1
2023-02-11 23:15:00,941,5,80,139,31,1
2023-02-11 23:30:00,707,5,67,136,32,1
2023-02-11 23:45:00,407,3,24,52,31,1
2023-02-12 00:00:00,703,4,68,16,31,0
2023-02-12 00:15:00,346,4,50,47,31,0
2023-02-12 00:30:00,596,5,97,37,27,1
2023-02-12 00:45:00,731,4,106,126,31,0
2023-02-12 01:00:00,699,6,108,93,32,1
2023-02-12 01:15:00,321,6,88,97,27,0
2023-02-12 01:30:00,336,4,106,204,31,0
2023-02-12 01:45:00,667,4,112,256,30,2
2023-02-12 02:00:00,494,6,146,202,31,0
2023-02-12 02:15:00,769,4,233,120,30,2
2023-02-12 02:30:00,679,4,219,152,31,1
2023-02-12 02:45:00,795,6,218,223,28,1
2023-02-12 03:00:00,791,6,177,318,30,1
2023-02-12 03:15:00,512,6,211,274,28,1
2023-02-12 03:30:00,453,6,196,359,30,2
2023-02-12 03:45:00,660,4,267,234,27,1
2023-02-12 04:00:00,667,5,265,459,27,2
2023-02-12 04:15:00,623,7,234,352,32,1
